date,location,vectorid,price,product,unit_quantity,unit,category,z_score
2016-03-01,Canada,v735187,32.21,Prime rib roast,1.0,kilogram,Protein,1.2649716151567172
2016-03-01,Canada,v735198,17.21,Blade roast,1.0,kilogram,Protein,1.6194007346236838
2016-03-01,Canada,v735209,16.95,Stewing beef,1.0,kilogram,Protein,1.6434350664199853
2016-03-01,Canada,v735220,13.11,Ground beef,1.0,kilogram,Protein,1.7197676666592756
2016-03-01,Canada,v735221,13.0,Pork chops,1.0,kilogram,Protein,1.851206697244141
2016-03-01,Canada,v735223,7.52,Chicken,1.0,kilogram,Protein,1.1687594600565487
2016-03-01,Canada,v735166,6.89,Bacon,500.0,grams,Protein,1.2790086387443322
2016-03-01,Canada,v735167,4.27,Wieners,450.0,grams,Protein,1.1551133628919
2016-03-01,Canada,v735168,4.46,Canned salmon,213.0,grams,Protein,0.4378255859577647
2016-03-01,Canada,v735169,2.46,Homogenized milk,1.0,litre,Beverages,-0.18201649143584364
2016-03-01,Canada,v735170,2.3,Partly skimmed milk,1.0,litre,Beverages,-0.18977230321167676
2016-03-01,Canada,v123342195,5.63,Homogenized milk,4.0,litres,Beverages,1.7561303206927776
2016-03-01,Canada,v123342196,5.09,Partly skimmed milk,4.0,litres,Beverages,1.7560677952845802
2016-03-01,Canada,v735171,4.92,Butter,454.0,grams,Protein,1.1247399834164296
2016-03-01,Canada,v735172,2.9,Processed cheese slices,250.0,grams,Dairy,1.6085308473351134
2016-03-01,Canada,v735173,1.93,Evaporated milk,385.0,millilitres,Beverages,1.0030591128415214
2016-03-01,Canada,v735174,3.28,Eggs,1.0,dozen,Protein,1.051570358508309
2016-03-01,Canada,v735175,3.04,Bread,675.0,grams,Grains,1.3316090026470888
2016-03-01,Canada,v735177,3.02,Soda crackers,450.0,grams,Grains,1.0102020211705354
2016-03-01,Canada,v735178,1.56,Macaroni,500.0,grams,Grains,1.2587766387123387
2016-03-01,Canada,v735179,5.0,Flour,2.5,kilograms,Grains,1.1953691602965217
2016-03-01,Canada,v735180,4.91,Corn flakes,675.0,grams,Grains,0.7738949670694526
2016-03-01,Canada,v735181,4.53,Apples,1.0,kilogram,Veg_Fruits,1.5385152382677874
2016-03-01,Canada,v735182,1.71,Bananas,1.0,kilogram,Veg_Fruits,1.3548133669768816
2016-03-01,Canada,v735183,3.56,Grapefruits,1.0,kilogram,Veg_Fruits,1.4779959652661925
2016-03-01,Canada,v735184,3.47,Oranges,1.0,kilogram,Veg_Fruits,0.9783120923864479
2016-03-01,Canada,v735185,2.12,Apple juice,1.36,litres,Beverages,1.038533628557882
2016-03-01,Canada,v735186,4.18,Orange juice,1.0,litre,Beverages,0.9554249422707107
2016-03-01,Canada,v735189,2.25,Carrots,1.0,kilogram,Veg_Fruits,1.3923574361581366
2016-03-01,Canada,v735190,3.38,Celery,1.0,kilogram,Veg_Fruits,2.08946569924378
2016-03-01,Canada,v735191,8.76,Mushrooms,1.0,kilogram,Veg_Fruits,1.1112789813039503
2016-03-01,Canada,v735192,2.27,Onions,1.0,kilogram,Veg_Fruits,1.4485055222436978
2016-03-01,Canada,v735193,5.84,Potatoes,4.54,kilograms,Veg_Fruits,0.2800828259172468
2016-03-01,Canada,v735194,2.61,"French fried potatoes, frozen",1.0,kilogram,Frozen,0.9236043349178789
2016-03-01,Canada,v735195,1.36,"Baked beans, canned",398.0,millilitres,Plant_based,1.508870367013904
2016-03-01,Canada,v735196,1.6,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.279772909895749
2016-03-01,Canada,v735197,2.53,Tomato juice,1.36,litres,Beverages,1.0937188273266856
2016-03-01,Canada,v735199,3.61,Ketchup,1.0,litre,Other_foods,1.3592156886393687
2016-03-01,Canada,v735200,2.69,"Sugar, white",2.0,kilograms,Other_foods,0.4516716661289688
2016-03-01,Canada,v735201,6.5,"Coffee, roasted",300.0,grams,Beverages,1.6785882593248167
2016-03-01,Canada,v735202,6.99,"Coffee, instant",200.0,grams,Beverages,1.2206107754781526
2016-03-01,Canada,v735203,4.57,Tea ,72.0,bags,Beverages,1.3053050920683409
2016-03-01,Canada,v735204,4.22,Cooking or salad oil,1.0,litre,Oils,1.4403882268436832
2016-03-01,Canada,v735205,1.11,"Soup, canned",284.0,millilitres,Other_foods,0.9361261593045378
2016-03-01,Canada,v735207,3.68,Peanut butter,500.0,grams,Protein,1.9624052139612846
2016-03-01,Canada,v735208,2.01,Fruit flavoured crystals,2.25,litres,Beverages,2.642197417980182
2016-03-01,Canada,v735210,2.07,"Soft drinks, cola type",2.0,litres,Beverages,1.6421190313249492
2016-03-01,Canada,v735211,1.94,"Soft drinks, lemon-lime type",2.0,litres,Beverages,1.531691587857573
2016-04-01,Canada,v735165,19.14,Round steak,1.0,kilogram,Protein,1.687567462492877
2016-04-01,Canada,v735176,24.72,Sirloin steak,1.0,kilogram,Protein,1.7394481571697382
2016-04-01,Canada,v735187,32.21,Prime rib roast,1.0,kilogram,Protein,1.2649716151567172
2016-04-01,Canada,v735198,16.94,Blade roast,1.0,kilogram,Protein,1.5512234307945838
2016-04-01,Canada,v735209,17.28,Stewing beef,1.0,kilogram,Protein,1.7332089795130403
2016-04-01,Canada,v735220,12.78,Ground beef,1.0,kilogram,Protein,1.6168250404217086
2016-04-01,Canada,v735221,12.46,Pork chops,1.0,kilogram,Protein,1.472189662303272
2016-04-01,Canada,v735223,7.52,Chicken,1.0,kilogram,Protein,1.1687594600565487
2016-04-01,Canada,v735166,6.83,Bacon,500.0,grams,Protein,1.2360197067504513
2016-04-01,Canada,v735167,4.42,Wieners,450.0,grams,Protein,1.322675046206685
2016-04-01,Canada,v735168,4.4,Canned salmon,213.0,grams,Protein,0.37259197488727563
2016-04-01,Canada,v735169,2.46,Homogenized milk,1.0,litre,Beverages,-0.18201649143584364
2016-04-01,Canada,v735170,2.3,Partly skimmed milk,1.0,litre,Beverages,-0.18977230321167676
2016-04-01,Canada,v123342195,5.6,Homogenized milk,4.0,litres,Beverages,1.7377882372972386
2016-04-01,Canada,v123342196,5.07,Partly skimmed milk,4.0,litres,Beverages,1.7421191207433886
2016-04-01,Canada,v735171,4.96,Butter,454.0,grams,Protein,1.1760469497067474
2016-04-01,Canada,v735172,2.84,Processed cheese slices,250.0,grams,Dairy,1.1652670635386237
2016-04-01,Canada,v735173,1.98,Evaporated milk,385.0,millilitres,Beverages,1.1368112687587075
2016-04-01,Canada,v735174,3.32,Eggs,1.0,dozen,Protein,1.1128004432368126
2016-04-01,Canada,v735175,3.06,Bread,675.0,grams,Grains,1.362315979718812
2016-04-01,Canada,v735177,3.04,Soda crackers,450.0,grams,Grains,1.046221474183944
2016-04-01,Canada,v735178,1.54,Macaroni,500.0,grams,Grains,1.179110324555821
2016-04-01,Canada,v735179,5.11,Flour,2.5,kilograms,Grains,1.3555019186671498
2016-04-01,Canada,v735180,4.91,Corn flakes,675.0,grams,Grains,0.7738949670694526
2016-04-01,Canada,v735181,4.45,Apples,1.0,kilogram,Veg_Fruits,1.436269035342364
2016-04-01,Canada,v735182,1.71,Bananas,1.0,kilogram,Veg_Fruits,1.3548133669768816
2016-04-01,Canada,v735183,3.57,Grapefruits,1.0,kilogram,Veg_Fruits,1.4915307268528788
2016-04-01,Canada,v735184,3.3,Oranges,1.0,kilogram,Veg_Fruits,0.7229399659672636
2016-04-01,Canada,v735185,2.07,Apple juice,1.36,litres,Beverages,0.8493928671557189
2016-04-01,Canada,v735186,4.01,Orange juice,1.0,litre,Beverages,0.7484205625035472
2016-04-01,Canada,v735189,2.27,Carrots,1.0,kilogram,Veg_Fruits,1.438871605773093
2016-04-01,Canada,v735190,2.92,Celery,1.0,kilogram,Veg_Fruits,1.316323172705819
2016-04-01,Canada,v735191,8.58,Mushrooms,1.0,kilogram,Veg_Fruits,0.970825266685798
2016-04-01,Canada,v735192,2.2,Onions,1.0,kilogram,Veg_Fruits,1.3021931283980839
2016-04-01,Canada,v735193,5.99,Potatoes,4.54,kilograms,Veg_Fruits,0.34933173979809123
2016-04-01,Canada,v735194,2.64,"French fried potatoes, frozen",1.0,kilogram,Frozen,0.9890834969004589
2016-04-01,Canada,v735195,1.33,"Baked beans, canned",398.0,millilitres,Plant_based,1.3705819948894924
2016-04-01,Canada,v735196,1.66,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.6317959462838911
2016-04-01,Canada,v735197,2.47,Tomato juice,1.36,litres,Beverages,0.9779613452504459
2016-04-01,Canada,v735199,3.44,Ketchup,1.0,litre,Other_foods,1.0155359119061185
2016-04-01,Canada,v735200,2.78,"Sugar, white",2.0,kilograms,Other_foods,0.7449234183799952
2016-04-01,Canada,v735201,6.42,"Coffee, roasted",300.0,grams,Beverages,1.6106665461335126
2016-04-01,Canada,v735202,6.81,"Coffee, instant",200.0,grams,Beverages,1.0390369161097386
2016-04-01,Canada,v735203,4.64,Tea ,72.0,bags,Beverages,1.4275786530921055
2016-04-01,Canada,v735204,4.12,Cooking or salad oil,1.0,litre,Oils,1.220430122126127
2016-04-01,Canada,v735205,1.11,"Soup, canned",284.0,millilitres,Other_foods,0.9361261593045378
2016-04-01,Canada,v735207,3.6,Peanut butter,500.0,grams,Protein,1.7591020917712858
2016-04-01,Canada,v735208,2.02,Fruit flavoured crystals,2.25,litres,Beverages,2.685209934086837
2016-04-01,Canada,v735210,2.09,"Soft drinks, cola type",2.0,litres,Beverages,1.704198879986693
2016-04-01,Canada,v735211,1.94,"Soft drinks, lemon-lime type",2.0,litres,Beverages,1.531691587857573
2016-05-01,Canada,v735165,19.05,Round steak,1.0,kilogram,Protein,1.6607125383176773
2016-05-01,Canada,v735176,25.08,Sirloin steak,1.0,kilogram,Protein,1.8176091396782057
2016-05-01,Canada,v735187,32.16,Prime rib roast,1.0,kilogram,Protein,1.2585706523824265
2016-05-01,Canada,v735198,16.99,Blade roast,1.0,kilogram,Protein,1.5638488574296014
2016-05-01,Canada,v735209,17.24,Stewing beef,1.0,kilogram,Protein,1.722327293077518
2016-05-01,Canada,v735220,12.71,Ground beef,1.0,kilogram,Protein,1.5949887257652555
2016-05-01,Canada,v735221,12.38,Pork chops,1.0,kilogram,Protein,1.4160389904601802
2016-05-01,Canada,v735223,7.53,Chicken,1.0,kilogram,Protein,1.1762072802211068
2016-05-01,Canada,v735166,6.9,Bacon,500.0,grams,Protein,1.2861734607433128
2016-05-01,Canada,v735167,4.29,Wieners,450.0,grams,Protein,1.177454920667205
2016-05-01,Canada,v735168,4.37,Canned salmon,213.0,grams,Protein,0.33997516935203054
2016-05-01,Canada,v735169,2.47,Homogenized milk,1.0,litre,Beverages,-0.1759024636373305
2016-05-01,Canada,v735170,2.31,Partly skimmed milk,1.0,litre,Beverages,-0.1827979659410807
2016-05-01,Canada,v123342195,5.61,Homogenized milk,4.0,litres,Beverages,1.7439022650957519
2016-05-01,Canada,v123342196,5.1,Partly skimmed milk,4.0,litres,Beverages,1.763042132555176
2016-05-01,Canada,v735171,4.93,Butter,454.0,grams,Protein,1.1375667249890087
2016-05-01,Canada,v735172,2.78,Processed cheese slices,250.0,grams,Dairy,0.7220032797421341
2016-05-01,Canada,v735173,1.97,Evaporated milk,385.0,millilitres,Beverages,1.1100608375752703
2016-05-01,Canada,v735174,3.33,Eggs,1.0,dozen,Protein,1.1281079644189387
2016-05-01,Canada,v735175,3.04,Bread,675.0,grams,Grains,1.3316090026470888
2016-05-01,Canada,v735177,3.05,Soda crackers,450.0,grams,Grains,1.0642312006906478
2016-05-01,Canada,v735178,1.57,Macaroni,500.0,grams,Grains,1.2986097957905975
2016-05-01,Canada,v735179,5.18,Flour,2.5,kilograms,Grains,1.4574045830848208
2016-05-01,Canada,v735180,5.03,Corn flakes,675.0,grams,Grains,0.9037627223532421
2016-05-01,Canada,v735181,4.39,Apples,1.0,kilogram,Veg_Fruits,1.3595843831482957
2016-05-01,Canada,v735182,1.66,Bananas,1.0,kilogram,Veg_Fruits,1.1125639386999708
2016-05-01,Canada,v735183,3.74,Grapefruits,1.0,kilogram,Veg_Fruits,1.721621673826554
2016-05-01,Canada,v735184,3.24,Oranges,1.0,kilogram,Veg_Fruits,0.6328086272310817
2016-05-01,Canada,v735185,2.1,Apple juice,1.36,litres,Beverages,0.9628773239970171
2016-05-01,Canada,v735186,4.1,Orange juice,1.0,litre,Beverages,0.8580111164979278
2016-05-01,Canada,v735189,2.36,Carrots,1.0,kilogram,Veg_Fruits,1.6481853690403967
2016-05-01,Canada,v735190,2.91,Celery,1.0,kilogram,Veg_Fruits,1.2995157264767332
2016-05-01,Canada,v735191,8.85,Mushrooms,1.0,kilogram,Veg_Fruits,1.1815058386130264
2016-05-01,Canada,v735192,2.24,Onions,1.0,kilogram,Veg_Fruits,1.3858002105955778
2016-05-01,Canada,v735193,6.09,Potatoes,4.54,kilograms,Veg_Fruits,0.39549768238532057
2016-05-01,Canada,v735194,2.63,"French fried potatoes, frozen",1.0,kilogram,Frozen,0.9672571095729319
2016-05-01,Canada,v735195,1.32,"Baked beans, canned",398.0,millilitres,Plant_based,1.3244858708480216
2016-05-01,Canada,v735196,1.56,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.045090885636987
2016-05-01,Canada,v735197,2.51,Tomato juice,1.36,litres,Beverages,1.0551329999679386
2016-05-01,Canada,v735199,3.38,Ketchup,1.0,litre,Other_foods,0.8942371671767357
2016-05-01,Canada,v735200,2.76,"Sugar, white",2.0,kilograms,Other_foods,0.6797563623242114
2016-05-01,Canada,v735201,6.33,"Coffee, roasted",300.0,grams,Beverages,1.5342546187932955
2016-05-01,Canada,v735202,6.84,"Coffee, instant",200.0,grams,Beverages,1.0692992260044745
2016-05-01,Canada,v735203,4.57,Tea ,72.0,bags,Beverages,1.3053050920683409
2016-05-01,Canada,v735204,4.2,Cooking or salad oil,1.0,litre,Oils,1.3963966059001727
2016-05-01,Canada,v735205,1.11,"Soup, canned",284.0,millilitres,Other_foods,0.9361261593045378
2016-05-01,Canada,v735207,3.52,Peanut butter,500.0,grams,Protein,1.5557989695812868
2016-05-01,Canada,v735208,2.01,Fruit flavoured crystals,2.25,litres,Beverages,2.642197417980182
2016-05-01,Canada,v735210,2.05,"Soft drinks, cola type",2.0,litres,Beverages,1.5800391826632056
2016-05-01,Canada,v735211,1.94,"Soft drinks, lemon-lime type",2.0,litres,Beverages,1.531691587857573
2016-06-01,Canada,v735165,18.31,Round steak,1.0,kilogram,Protein,1.4399053839882567
2016-06-01,Canada,v735176,25.02,Sirloin steak,1.0,kilogram,Protein,1.804582309260128
2016-06-01,Canada,v735187,31.66,Prime rib roast,1.0,kilogram,Protein,1.194561024639525
2016-06-01,Canada,v735198,16.63,Blade roast,1.0,kilogram,Protein,1.472945785657468
2016-06-01,Canada,v735209,16.98,Stewing beef,1.0,kilogram,Protein,1.6515963312466269
2016-06-01,Canada,v735220,12.29,Ground beef,1.0,kilogram,Protein,1.4639708378265333
2016-06-01,Canada,v735221,12.24,Pork chops,1.0,kilogram,Protein,1.317775314734769
2016-06-01,Canada,v735223,7.52,Chicken,1.0,kilogram,Protein,1.1687594600565487
2016-06-01,Canada,v735166,6.78,Bacon,500.0,grams,Protein,1.2001955967555504
2016-06-01,Canada,v735167,4.25,Wieners,450.0,grams,Protein,1.1327718051165958
2016-06-01,Canada,v735168,4.31,Canned salmon,213.0,grams,Protein,0.27474155828154045
2016-06-01,Canada,v735169,2.47,Homogenized milk,1.0,litre,Beverages,-0.1759024636373305
2016-06-01,Canada,v735170,2.32,Partly skimmed milk,1.0,litre,Beverages,-0.17582362867048495
2016-06-01,Canada,v123342195,5.61,Homogenized milk,4.0,litres,Beverages,1.7439022650957519
2016-06-01,Canada,v123342196,5.1,Partly skimmed milk,4.0,litres,Beverages,1.763042132555176
2016-06-01,Canada,v735171,4.85,Butter,454.0,grams,Protein,1.034952792408373
2016-06-01,Canada,v735172,2.8,Processed cheese slices,250.0,grams,Dairy,0.869757874340964
2016-06-01,Canada,v735173,1.94,Evaporated milk,385.0,millilitres,Beverages,1.0298095440249586
2016-06-01,Canada,v735174,3.33,Eggs,1.0,dozen,Protein,1.1281079644189387
2016-06-01,Canada,v735175,3.04,Bread,675.0,grams,Grains,1.3316090026470888
2016-06-01,Canada,v735177,3.14,Soda crackers,450.0,grams,Grains,1.2263187392509869
2016-06-01,Canada,v735178,1.57,Macaroni,500.0,grams,Grains,1.2986097957905975
2016-06-01,Canada,v735179,5.06,Flour,2.5,kilograms,Grains,1.2827143012259543
2016-06-01,Canada,v735180,4.94,Corn flakes,675.0,grams,Grains,0.8063619058904002
2016-06-01,Canada,v735181,4.45,Apples,1.0,kilogram,Veg_Fruits,1.436269035342364
2016-06-01,Canada,v735182,1.65,Bananas,1.0,kilogram,Veg_Fruits,1.0641140530445887
2016-06-01,Canada,v735183,4.1,Grapefruits,1.0,kilogram,Veg_Fruits,2.208873090947276
2016-06-01,Canada,v735184,3.45,Oranges,1.0,kilogram,Veg_Fruits,0.9482683128077204
2016-06-01,Canada,v735185,2.09,Apple juice,1.36,litres,Beverages,0.9250491717165837
2016-06-01,Canada,v735186,3.95,Orange juice,1.0,litre,Beverages,0.6753601931739606
2016-06-01,Canada,v735189,2.42,Carrots,1.0,kilogram,Veg_Fruits,1.787727877885266
2016-06-01,Canada,v735190,2.79,Celery,1.0,kilogram,Veg_Fruits,1.0978263717276997
2016-06-01,Canada,v735191,8.74,Mushrooms,1.0,kilogram,Veg_Fruits,1.0956730130130448
2016-06-01,Canada,v735192,2.24,Onions,1.0,kilogram,Veg_Fruits,1.3858002105955778
2016-06-01,Canada,v735193,6.53,Potatoes,4.54,kilograms,Veg_Fruits,0.5986278297691306
2016-06-01,Canada,v735194,2.68,"French fried potatoes, frozen",1.0,kilogram,Frozen,1.0763890462105652
2016-06-01,Canada,v735195,1.33,"Baked beans, canned",398.0,millilitres,Plant_based,1.3705819948894924
2016-06-01,Canada,v735196,1.63,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.4557844280898196
2016-06-01,Canada,v735197,2.54,Tomato juice,1.36,litres,Beverages,1.1130117410060594
2016-06-01,Canada,v735199,3.31,Ketchup,1.0,litre,Other_foods,0.7527219649924565
2016-06-01,Canada,v735200,2.75,"Sugar, white",2.0,kilograms,Other_foods,0.6471728342963202
2016-06-01,Canada,v735201,6.36,"Coffee, roasted",300.0,grams,Beverages,1.5597252612400347
2016-06-01,Canada,v735202,6.83,"Coffee, instant",200.0,grams,Beverages,1.059211789372896
2016-06-01,Canada,v735203,4.6,Tea ,72.0,bags,Beverages,1.3577080467928109
2016-06-01,Canada,v735204,4.16,Cooking or salad oil,1.0,litre,Oils,1.3084133640131497
2016-06-01,Canada,v735205,1.11,"Soup, canned",284.0,millilitres,Other_foods,0.9361261593045378
2016-06-01,Canada,v735207,3.44,Peanut butter,500.0,grams,Protein,1.352495847391288
2016-06-01,Canada,v735208,1.99,Fruit flavoured crystals,2.25,litres,Beverages,2.5561723857668746
2016-06-01,Canada,v735210,2.04,"Soft drinks, cola type",2.0,litres,Beverages,1.5489992583323344
2016-06-01,Canada,v735211,1.92,"Soft drinks, lemon-lime type",2.0,litres,Beverages,1.452435532816321
2016-07-01,Canada,v735165,18.39,Round steak,1.0,kilogram,Protein,1.463776427699546
2016-07-01,Canada,v735176,24.25,Sirloin steak,1.0,kilogram,Protein,1.6374046522281283
2016-07-01,Canada,v735187,31.93,Prime rib roast,1.0,kilogram,Protein,1.229126223620692
2016-07-01,Canada,v735198,16.82,Blade roast,1.0,kilogram,Protein,1.520922406870539
2016-07-01,Canada,v735209,16.92,Stewing beef,1.0,kilogram,Protein,1.6352738015933446
2016-07-01,Canada,v735220,12.25,Ground beef,1.0,kilogram,Protein,1.4514929437371316
2016-07-01,Canada,v735221,12.9,Pork chops,1.0,kilogram,Protein,1.7810183574402765
2016-07-01,Canada,v735223,7.71,Chicken,1.0,kilogram,Protein,1.3102680431831424
2016-07-01,Canada,v735166,6.78,Bacon,500.0,grams,Protein,1.2001955967555504
2016-07-01,Canada,v735167,4.1,Wieners,450.0,grams,Protein,0.9652101218018105
2016-07-01,Canada,v735168,4.48,Canned salmon,213.0,grams,Protein,0.45957012298126176
2016-07-01,Canada,v735169,2.45,Homogenized milk,1.0,litre,Beverages,-0.1881305192343565
2016-07-01,Canada,v735170,2.3,Partly skimmed milk,1.0,litre,Beverages,-0.18977230321167676
2016-07-01,Canada,v123342195,5.66,Homogenized milk,4.0,litres,Beverages,1.7744724040883169
2016-07-01,Canada,v123342196,5.13,Partly skimmed milk,4.0,litres,Beverages,1.7839651443669637
2016-07-01,Canada,v735171,4.93,Butter,454.0,grams,Protein,1.1375667249890087
2016-07-01,Canada,v735172,2.7,Processed cheese slices,250.0,grams,Dairy,0.13098490134681773
2016-07-01,Canada,v735173,1.92,Evaporated milk,385.0,millilitres,Beverages,0.9763086816580843
2016-07-01,Canada,v735174,3.36,Eggs,1.0,dozen,Protein,1.174030527965316
2016-07-01,Canada,v735175,3.02,Bread,675.0,grams,Grains,1.3009020255753656
2016-07-01,Canada,v735177,3.1,Soda crackers,450.0,grams,Grains,1.1542798332241697
2016-07-01,Canada,v735178,1.59,Macaroni,500.0,grams,Grains,1.3782761099471152
2016-07-01,Canada,v735179,5.05,Flour,2.5,kilograms,Grains,1.2681567777377158
2016-07-01,Canada,v735180,4.92,Corn flakes,675.0,grams,Grains,0.7847172800097681
2016-07-01,Canada,v735181,4.36,Apples,1.0,kilogram,Veg_Fruits,1.3212420570512629
2016-07-01,Canada,v735182,1.65,Bananas,1.0,kilogram,Veg_Fruits,1.0641140530445887
2016-07-01,Canada,v735183,3.96,Grapefruits,1.0,kilogram,Veg_Fruits,2.019386428733662
2016-07-01,Canada,v735184,3.43,Oranges,1.0,kilogram,Veg_Fruits,0.9182245332289929
2016-07-01,Canada,v735185,2.14,Apple juice,1.36,litres,Beverages,1.1141899331187468
2016-07-01,Canada,v735186,4.02,Orange juice,1.0,litre,Beverages,0.7605972907251448
2016-07-01,Canada,v735189,2.46,Carrots,1.0,kilogram,Veg_Fruits,1.8807562171151793
2016-07-01,Canada,v735190,2.65,Celery,1.0,kilogram,Veg_Fruits,0.862522124520494
2016-07-01,Canada,v735191,8.49,Mushrooms,1.0,kilogram,Veg_Fruits,0.9005984093767219
2016-07-01,Canada,v735192,2.68,Onions,1.0,kilogram,Veg_Fruits,2.3054781147680106
2016-07-01,Canada,v735193,6.99,Potatoes,4.54,kilograms,Veg_Fruits,0.8109911656703863
2016-07-01,Canada,v735194,2.68,"French fried potatoes, frozen",1.0,kilogram,Frozen,1.0763890462105652
2016-07-01,Canada,v735195,1.32,"Baked beans, canned",398.0,millilitres,Plant_based,1.3244858708480216
2016-07-01,Canada,v735196,1.64,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.51445493415451
2016-07-01,Canada,v735197,2.5,Tomato juice,1.36,litres,Beverages,1.0358400862885657
2016-07-01,Canada,v735199,3.35,Ketchup,1.0,litre,Other_foods,0.8335877948120449
2016-07-01,Canada,v735200,2.84,"Sugar, white",2.0,kilograms,Other_foods,0.9404245865473466
2016-07-01,Canada,v735201,6.31,"Coffee, roasted",300.0,grams,Beverages,1.5172741904954692
2016-07-01,Canada,v735202,6.84,"Coffee, instant",200.0,grams,Beverages,1.0692992260044745
2016-07-01,Canada,v735203,4.71,Tea ,72.0,bags,Beverages,1.5498522141158715
2016-07-01,Canada,v735204,4.14,Cooking or salad oil,1.0,litre,Oils,1.2644217430696372
2016-07-01,Canada,v735205,1.14,"Soup, canned",284.0,millilitres,Other_foods,1.101653438964605
2016-07-01,Canada,v735207,3.56,Peanut butter,500.0,grams,Protein,1.6574505306762863
2016-07-01,Canada,v735208,1.99,Fruit flavoured crystals,2.25,litres,Beverages,2.5561723857668746
2016-07-01,Canada,v735210,2.08,"Soft drinks, cola type",2.0,litres,Beverages,1.6731589556558217
2016-07-01,Canada,v735211,1.95,"Soft drinks, lemon-lime type",2.0,litres,Beverages,1.571319615378199
2016-08-01,Canada,v735165,18.32,Round steak,1.0,kilogram,Protein,1.4428892644521683
2016-08-01,Canada,v735176,23.75,Sirloin steak,1.0,kilogram,Protein,1.5288477320774787
2016-08-01,Canada,v735187,31.24,Prime rib roast,1.0,kilogram,Protein,1.1407929373354875
2016-08-01,Canada,v735198,16.3,Blade roast,1.0,kilogram,Protein,1.3896179698663458
2016-08-01,Canada,v735209,16.53,Stewing beef,1.0,kilogram,Protein,1.529177358847007
2016-08-01,Canada,v735220,12.19,Ground beef,1.0,kilogram,Protein,1.4327761026030283
2016-08-01,Canada,v735221,12.6,Pork chops,1.0,kilogram,Protein,1.5704533380286818
2016-08-01,Canada,v735223,7.49,Chicken,1.0,kilogram,Protein,1.1464159995628764
2016-08-01,Canada,v735166,6.91,Bacon,500.0,grams,Protein,1.2933382827422928
2016-08-01,Canada,v735167,4.1,Wieners,450.0,grams,Protein,0.9652101218018105
2016-08-01,Canada,v735168,4.42,Canned salmon,213.0,grams,Protein,0.3943365119107717
2016-08-01,Canada,v735169,2.45,Homogenized milk,1.0,litre,Beverages,-0.1881305192343565
2016-08-01,Canada,v735170,2.3,Partly skimmed milk,1.0,litre,Beverages,-0.18977230321167676
2016-08-01,Canada,v123342195,5.66,Homogenized milk,4.0,litres,Beverages,1.7744724040883169
2016-08-01,Canada,v123342196,5.13,Partly skimmed milk,4.0,litres,Beverages,1.7839651443669637
2016-08-01,Canada,v735171,4.92,Butter,454.0,grams,Protein,1.1247399834164296
2016-08-01,Canada,v735172,2.67,Processed cheese slices,250.0,grams,Dairy,-0.09064699055142879
2016-08-01,Canada,v735173,1.92,Evaporated milk,385.0,millilitres,Beverages,0.9763086816580843
2016-08-01,Canada,v735174,3.35,Eggs,1.0,dozen,Protein,1.1587230067831904
2016-08-01,Canada,v735175,2.99,Bread,675.0,grams,Grains,1.2548415599677811
2016-08-01,Canada,v735177,3.2,Soda crackers,450.0,grams,Grains,1.3343770982912126
2016-08-01,Canada,v735178,1.57,Macaroni,500.0,grams,Grains,1.2986097957905975
2016-08-01,Canada,v735179,5.06,Flour,2.5,kilograms,Grains,1.2827143012259543
2016-08-01,Canada,v735180,5.03,Corn flakes,675.0,grams,Grains,0.9037627223532421
2016-08-01,Canada,v735181,4.48,Apples,1.0,kilogram,Veg_Fruits,1.4746113614393979
2016-08-01,Canada,v735182,1.62,Bananas,1.0,kilogram,Veg_Fruits,0.9187643960784434
2016-08-01,Canada,v735183,3.76,Grapefruits,1.0,kilogram,Veg_Fruits,1.7486911969999268
2016-08-01,Canada,v735184,3.43,Oranges,1.0,kilogram,Veg_Fruits,0.9182245332289929
2016-08-01,Canada,v735185,2.12,Apple juice,1.36,litres,Beverages,1.038533628557882
2016-08-01,Canada,v735186,4.08,Orange juice,1.0,litre,Beverages,0.8336576600547326
2016-08-01,Canada,v735189,2.22,Carrots,1.0,kilogram,Veg_Fruits,1.3225861817357023
2016-08-01,Canada,v735190,2.26,Celery,1.0,kilogram,Veg_Fruits,0.20703172158613556
2016-08-01,Canada,v735191,8.71,Mushrooms,1.0,kilogram,Veg_Fruits,1.0722640605766864
2016-08-01,Canada,v735192,2.7,Onions,1.0,kilogram,Veg_Fruits,2.3472816558667575
2016-08-01,Canada,v735193,7.13,Potatoes,4.54,kilograms,Veg_Fruits,0.8756234852925074
2016-08-01,Canada,v735194,2.69,"French fried potatoes, frozen",1.0,kilogram,Frozen,1.0982154335380911
2016-08-01,Canada,v735195,1.31,"Baked beans, canned",398.0,millilitres,Plant_based,1.278389746806551
2016-08-01,Canada,v735196,1.59,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,1.2211024038310587
2016-08-01,Canada,v735197,2.5,Tomato juice,1.36,litres,Beverages,1.0358400862885657
