REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Apr-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.5,,,,2
May-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.62,,,,2
Jun-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.29,,,,2
Jul-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.4,,,,2
Aug-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.33,,,,2
Sep-23,Alberta,2016A000248,"Sunflower seeds, 400 grams ",Dollars,81,units,0,v1458870232,9.109,4.29,,,,2
Jan-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,6.93,,,,2
Feb-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.06,,,,2
Mar-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.21,,,,2
Apr-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.64,,,,2
May-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.59,,,,2
Jun-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.6,,,,2
Jul-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.53,,,,2
Aug-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.39,,,,2
Sep-23,Alberta,2016A000248,"Deodorant, 85 grams",Dollars,81,units,0,v1353834677,9.75,7.63,,,,2
Jan-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.03,,,,2
Feb-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.13,,,,2
Mar-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,3.9,,,,2
Apr-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,3.84,,,,2
May-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.08,,,,2
Jun-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.09,,,,2
Jul-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.27,,,,2
Aug-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.08,,,,2
Sep-23,Alberta,2016A000248,"Toothpaste, 100 millilitres",Dollars,81,units,0,v1353834678,9.76,4.13,,,,2
Jan-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.6,,,,2
Feb-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.26,,,,2
Mar-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.57,,,,2
Apr-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.55,,,,2
May-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.68,,,,2
Jun-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.82,,,,2
Jul-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.78,,,,2
Aug-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.71,,,,2
Sep-23,Alberta,2016A000248,"Shampoo, 400 millilitres",Dollars,81,units,0,v1353834679,9.77,6.7,,,,2
Jan-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,15.79,,,,2
Feb-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.68,,,,2
Mar-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.53,,,,2
Apr-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.46,,,,2
May-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.47,,,,2
Jun-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.97,,,,2
Jul-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.9,,,,2
Aug-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.73,,,,2
Sep-23,Alberta,2016A000248,"Laundry detergent, 4.43 litres",Dollars,81,units,0,v1458870217,9.11,16.04,,,,2
Jan-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,18.04,,,,2
Feb-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,17.07,,,,2
Mar-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,18.75,,,,2
Apr-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,20.4,,,,2
May-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,18.92,,,,2
Jun-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,20.09,,,,2
Jul-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,19.82,,,,2
Aug-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,20.71,,,,2
Sep-23,British Columbia,2016A000259,"Beef stewing cuts, per kilogram",Dollars,81,units,0,v1159447335,10.1,18.78,,,,2
Jan-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,29.33,,,,2
Feb-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,24.02,,,,2
Mar-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,28.99,,,,2
Apr-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,30.09,,,,2
May-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,32.46,,,,2
Jun-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,31.12,,,,2
Jul-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,35.59,,,,2
Aug-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,27.15,,,,2
Sep-23,British Columbia,2016A000259,"Beef striploin cuts, per kilogram",Dollars,81,units,0,v1159447336,10.2,29.8,,,,2
Jan-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,20.35,,,,2
Feb-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,20.53,,,,2
Mar-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,22.59,,,,2
Apr-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,18.28,,,,2
May-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,20.44,,,,2
Jun-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,20.77,,,,2
Jul-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,21.79,,,,2
Aug-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,24.93,,,,2
Sep-23,British Columbia,2016A000259,"Beef top sirloin cuts, per kilogram",Dollars,81,units,0,v1159447337,10.3,25.4,,,,2
Jan-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,29.11,,,,2
Feb-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,32.63,,,,2
Mar-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,31.6,,,,2
Apr-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,25.26,,,,2
May-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,26.72,,,,2
Jun-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,28.68,,,,2
Jul-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,28.6,,,,2
Aug-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,31.47,,,,2
Sep-23,British Columbia,2016A000259,"Beef rib cuts, per kilogram",Dollars,81,units,0,v1353834680,10.41,30.25,,,,2
Jan-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.23,,,,2
Feb-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.11,,,,2
Mar-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.2,,,,2
Apr-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.66,,,,2
May-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.3,,,,2
Jun-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,12.34,,,,2
Jul-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.38,,,,2
Aug-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,11.16,,,,2
Sep-23,British Columbia,2016A000259,"Ground beef, per kilogram",Dollars,81,units,0,v1159447338,10.4,12.81,,,,2
Jan-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,9.87,,,,2
Feb-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,8.1,,,,2
Mar-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,8.53,,,,2
Apr-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,10.59,,,,2
May-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,8.53,,,,2
Jun-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,10.55,,,,2
Jul-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,10.73,,,,2
Aug-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,10.14,,,,2
Sep-23,British Columbia,2016A000259,"Pork loin cuts, per kilogram",Dollars,81,units,0,v1159447339,10.5,9.52,,,,2
Jan-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,9.58,,,,2
Feb-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,10.33,,,,2
Mar-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,10.11,,,,2
Apr-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,9.78,,,,2
May-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,10.44,,,,2
Jun-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,9.1,,,,2
Jul-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,9.18,,,,2
Aug-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,10.24,,,,2
Sep-23,British Columbia,2016A000259,"Pork rib cuts, per kilogram",Dollars,81,units,0,v1159447340,10.6,10.09,,,,2
Jan-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,6.28,,,,2
Feb-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,6.73,,,,2
Mar-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,9.03,,,,2
Apr-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,8.25,,,,2
May-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,9.11,,,,2
Jun-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,9.17,,,,2
Jul-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,6.67,,,,2
Aug-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,10.54,,,,2
Sep-23,British Columbia,2016A000259,"Pork shoulder cuts, per kilogram",Dollars,81,units,0,v1353834681,10.42,6.41,,,,2
Jan-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,7.9,,,,2
Feb-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,8.72,,,,2
Mar-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,6.9,,,,2
Apr-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,8.03,,,,2
May-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,6.89,,,,2
Jun-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,8.49,,,,2
Jul-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,8.59,,,,2
Aug-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,7.95,,,,2
Sep-23,British Columbia,2016A000259,"Whole chicken, per kilogram",Dollars,81,units,0,v1159447341,10.7,7.3,,,,2
Jan-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,16.33,,,,2
Feb-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,15.54,,,,2
Mar-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,16.71,,,,2
Apr-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,17.37,,,,2
May-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,16.31,,,,2
Jun-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,16.7,,,,2
Jul-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,15.64,,,,2
Aug-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,17.11,,,,2
Sep-23,British Columbia,2016A000259,"Chicken breasts, per kilogram",Dollars,81,units,0,v1159447342,10.8,16.6,,,,2
Jan-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,12.33,,,,2
Feb-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.49,,,,2
Mar-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,12.93,,,,2
Apr-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,12.9,,,,2
May-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.15,,,,2
Jun-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.61,,,,2
Jul-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.58,,,,2
Aug-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.63,,,,2
Sep-23,British Columbia,2016A000259,"Chicken thigh, per kilogram",Dollars,81,units,0,v1159447343,10.9,13.03,,,,2
Jan-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,9.03,,,,2
Feb-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,7.99,,,,2
Mar-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,7.15,,,,2
Apr-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,7.07,,,,2
May-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,7.03,,,,2
Jun-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,6.56,,,,2
Jul-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,7.52,,,,2
Aug-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,6.6,,,,2
Sep-23,British Columbia,2016A000259,"Chicken drumsticks, per kilogram",Dollars,81,units,0,v1353834682,10.43,8.47,,,,2
Jan-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,7.27,,,,2
Feb-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,7.14,,,,2
Mar-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,7.23,,,,2
Apr-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,6.77,,,,2
May-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,6.59,,,,2
Jun-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,6.46,,,,2
Jul-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,6.98,,,,2
Aug-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,6.92,,,,2
Sep-23,British Columbia,2016A000259,"Bacon, 500 grams",Dollars,81,units,0,v1159447344,10.1,7.48,,,,2
Jan-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.32,,,,2
Feb-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.43,,,,2
Mar-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.6,,,,2
Apr-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.3,,,,2
May-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.44,,,,2
Jun-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.43,,,,2
Jul-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.35,,,,2
Aug-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.31,,,,2
Sep-23,British Columbia,2016A000259,"Wieners, 400 grams",Dollars,81,units,0,v1159447345,10.11,4.39,,,,2
Jan-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,30.34,,,,2
Feb-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,29.14,,,,2
Mar-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,28.01,,,,2
Apr-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,28.18,,,,2
May-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,27.06,,,,2
Jun-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,28.14,,,,2
Jul-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,27.06,,,,2
Aug-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,22.24,,,,2
Sep-23,British Columbia,2016A000259,"Salmon, per kilogram",Dollars,81,units,0,v1458870259,10.78,26.25,,,,2
Jan-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.88,,,,2
Feb-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.5,,,,2
Mar-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.68,,,,2
Apr-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.77,,,,2
May-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.81,,,,2
Jun-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.75,,,,2
Jul-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.82,,,,2
Aug-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.65,,,,2
Sep-23,British Columbia,2016A000259,"Shrimp, 300 grams",Dollars,81,units,0,v1458870261,10.79,7.56,,,,2
Jan-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.76,,,,2
Feb-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.59,,,,2
Mar-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.85,,,,2
Apr-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.56,,,,2
May-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.75,,,,2
Jun-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,4.97,,,,2
Jul-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,5.14,,,,2
Aug-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,5.02,,,,2
Sep-23,British Columbia,2016A000259,"Canned salmon, 213 grams",Dollars,81,units,0,v1353834683,10.44,5.11,,,,2
Jan-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,1.78,,,,2
Feb-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,1.91,,,,2
Mar-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,2.03,,,,2
Apr-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,1.91,,,,2
May-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,2.02,,,,2
Jun-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,2.06,,,,2
Jul-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,1.83,,,,2
Aug-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,2.05,,,,2
Sep-23,British Columbia,2016A000259,"Canned tuna, 170 grams",Dollars,81,units,0,v1159447346,10.12,1.97,,,,2
Jan-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,5.68,,,,2
Feb-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.01,,,,2
Mar-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.01,,,,2
Apr-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.03,,,,2
May-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,5.74,,,,2
Jun-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,5.87,,,,2
Jul-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.01,,,,2
Aug-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.04,,,,2
Sep-23,British Columbia,2016A000259,"Meatless burgers, 226 grams",Dollars,81,units,0,v1458870252,10.8,6.08,,,,2
Jan-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.86,,,,2
Feb-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.95,,,,2
Mar-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.96,,,,2
Apr-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.95,,,,2
May-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.96,,,,2
Jun-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.96,,,,2
Jul-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.96,,,,2
Aug-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.96,,,,2
Sep-23,British Columbia,2016A000259,"Milk, 1 litre",Dollars,81,units,0,v1159447347,10.13,2.95,,,,2
